Id, Latitude, Longitude, X, Y
419040060,44.6023419,48.5157046,4965109.98849549,6161056.00728538
419040065,44.5083763,48.515789,4954649.78575141,6161070.14898524
419040067,44.5965912,48.5156834,4964469.82349978,6161052.45510857
419040069,44.5427142,48.5157648,4958472.26329432,6161066.09413522
419040073,44.5356831,48.515715,4957689.5648226,6161057.74986323
419040074,44.4906954,48.5157666,4952681.55696664,6161066.39573557
419040076,44.60168,48.51573,4965036.30612453,6161060.26319729
419040077,44.5944836,48.5157798,4964235.20654099,6161068.60747178
419040078,44.5989811,48.5155781,4964735.86595083,6161034.81153553
419040080,44.5664478,48.5156107,4961114.27556101,6161040.27383436
419040082,44.49617,48.5156,4953290.98665094,6161038.48099355
419040085,44.5379918,48.5155468,4957946.56813099,6161029.56706177
419040086,44.54018,48.51567,4958190.15744075,6161050.2098655
419040090,44.6412624,48.5156891,4969442.59873691,6161053.41017483
419040091,44.5748021,48.515547,4962044.27198294,6161029.60057278
419040092,44.5752856,48.5155857,4962098.09495674,6161036.08495457
419040094,44.4959132,48.5157123,4953262.3998057,6161057.29746317
419040095,44.5846742,48.5153238,4963143.229128,6160992.20237499
419040097,44.5334206,48.5155038,4957437.70447468,6161022.36219898
419040098,44.5095215,48.515464,4954777.26883226,6161015.69351751
419040099,44.6439137,48.5153362,4969737.74010285,6160994.2800483
419040100,44.6373456,48.5154411,4969006.58255537,6161011.85651472
419040105,44.5665534,48.51552,4961126.03089924,6161025.07658843
419040106,44.5573614,48.5156628,4960102.78213986,6161049.00346649
419040107,44.5053272,48.5155829,4954310.36149203,6161035.61580017
419040110,44.53831,48.51556,4957981.98999296,6161031.77878833
419040111,44.4928848,48.5154209,4952925.27985978,6161008.4719111
419040113,44.5358064,48.5155179,4957703.29051581,6161024.72472308
419040122,44.560917,48.5153288,4960498.58972133,6160993.04014642
419040124,44.5723682,48.5153665,4961773.3314743,6160999.35694571
419040125,44.5419932,48.5154581,4958392.00194145,6161014.70494457
419040127,44.53456,48.5154789,4957564.54190249,6161018.19008357
419040128,44.5774907,48.51547,4962343.56556589,6161016.69884603
419040130,44.5248078,48.515487,4956478.93196437,6161019.54727751
419040133,44.5749299,48.5154616,4962058.49861387,6161015.29138613
419040134,44.5757812,48.5154561,4962153.26489638,6161014.36983513
419040135,44.5666075,48.5153848,4961132.05328369,6161002.42319215
419040136,44.5574977,48.5155556,4960117.95498646,6161031.04154608
419040138,44.5340132,48.5154117,4957503.67240492,6161006.9304089
419040139,44.5321234,48.5153974,4957293.30083122,6161004.53437888
419040140,44.5517352,48.5154079,4959476.47642076,6161006.29370156
419040141,44.5352597,48.5153785,4957642.4321502,6161001.36759899
419040142,44.5234644,48.5153596,4956329.38536044,6160998.20082028
419040143,44.50263,48.51545,4954010.11056146,6161013.34775141
419040144,44.5334689,48.5154309,4957443.08120609,6161010.14745728
419040148,44.5093012,48.5154077,4954752.74514844,6161006.26019065
419040151,44.4902191,48.5154674,4952628.53549317,6161016.26320366
419040152,44.5389352,48.5168856,4958051.58693861,6161253.89270425
419040153,44.5474792,48.5167326,4959002.70066795,6161228.25614364
419040155,44.5988499,48.5166635,4964721.26083364,6161216.67782709
419040156,44.6321469,48.5166696,4968427.86591858,6161217.69993544
419040157,44.5193197,48.5168309,4955867.99946695,6161244.72720599
419040158,44.572356,48.5168854,4961771.97337651,6161253.85919236
419040159,44.4878,48.51691,4952359.242513,6161257.98115641
419040160,44.5746477,48.5168258,4962027.08425356,6161243.87265364
419040161,44.636454,48.5164718,4968907.33009738,6161184.55687867
419040162,44.6468505,48.5167619,4970064.66318341,6161233.16562275
419040163,44.5193915,48.5167975,4955875.99220639,6161239.13072749
419040165,44.5764878,48.5168158,4962231.92324857,6161242.19706106
419040166,44.4996708,48.5168965,4953680.6939243,6161255.71910271
419040167,44.5369,48.51687,4957825.02951095,6161251.27877686
419040169,44.5739066,48.5167038,4961944.58537894,6161223.43044683
419040171,44.5925713,48.5167643,4964022.33027874,6161233.56776451
419040172,44.6297438,48.5166211,4968160.35405026,6161209.57333971
419040174,44.4919083,48.5168321,4952816.57637702,6161244.92827714
419040175,44.5349547,48.516785,4957608.47970551,6161237.03623798
419040177,44.5198529,48.5167104,4955927.35501944,6161224.53633544
419040181,44.5729885,48.5167235,4961842.38295444,6161226.7313572
419040182,44.5465646,48.5165773,4958900.88786167,6161202.23427648
419040183,44.5684506,48.5166022,4961337.22623717,6161206.40648287
419040185,44.53752,48.51676,4957894.04759524,6161232.84726054
419040187,44.56042,48.5169578,4960443.2639344,6161265.99050696
419040190,44.5734907,48.5169685,4961898.28760272,6161267.78339609
419040191,44.5986688,48.5168157,4964701.10087386,6161242.18030513
419040194,44.5726087,48.5169819,4961800.10381184,6161270.02869704
419040197,44.54286,48.517,4958488.49367607,6161273.06152987
419040198,44.5527458,48.5169041,4959588.97589816,6161256.99255509
419040201,44.5330203,48.5168464,4957393.14328251,6161247.32437542
419040202,44.5637631,48.5169156,4960815.41612407,6161258.91948997
419040205,44.5927732,48.5168842,4964044.80568394,6161253.65812099
419040207,44.5891166,48.516638,4963637.7548339,6161212.40508043
419040209,44.574406,48.5169864,4962000.17833264,6161270.78271615
419040210,44.53239,48.51697,4957322.97860747,6161268.03473572
419040212,44.5823682,48.5167994,4962886.52638223,6161239.44908994
419040213,44.5644495,48.5168578,4960891.82582255,6161249.23455215
419040214,44.55106,48.51691,4959401.31350058,6161257.98115641
419040215,44.5247372,48.5168539,4956471.07280832,6161248.58107059
419040216,44.5361317,48.5169869,4957739.50274617,6161270.86649605
419040219,44.5432087,48.5169385,4958527.31078251,6161262.75660509
419040223,44.5046727,48.5172733,4954237.5028853,6161318.85576243
419040229,44.5368538,48.5172542,4957819.88655047,6161315.65535244
419040230,44.6144384,48.5171293,4966456.56471587,6161294.7270469
419040231,44.53068,48.51719,4957132.62227821,6161304.89796232
419040233,44.646402,48.5173057,4970014.73639179,6161324.28473293
419040236,44.6436554,48.5167611,4969708.98627838,6161233.0315755
419040238,44.5185369,48.5172255,4955780.85856956,6161310.8463617
419040240,44.53222,48.51715,4957304.05429403,6161298.19554551
419040241,44.5280164,48.5171269,4956836.11168253,6161294.32490222
419040242,44.5869066,48.5170612,4963391.73875925,6161283.31619921
419040243,44.5652462,48.5172033,4960980.51406087,6161307.12651709
419040244,44.5351663,48.517131,4957632.03490976,6161295.01189938
419040246,44.5627569,48.5170464,4960703.40645244,6161280.83631071
419040247,44.54228,48.5171,4958423.92837141,6161289.81753198
419040248,44.5376476,48.5171131,4957908.25196226,6161292.01257072
419040249,44.53147,48.51708,4957220.56467594,6161286.46632889
419040250,44.5047982,48.5173039,4954251.4734814,6161323.98312337
419040251,44.5727701,48.5170395,4961818.07077765,6161279.68014672
419040254,44.6331564,48.5158911,4968540.24294454,6161087.2564524
419040257,44.564112,48.5173147,4960854.25549441,6161325.79278091
419040258,44.5644602,48.5173614,4960893.01694111,6161333.61787865
419040259,44.642916,48.5172041,4969626.67664689,6161307.26056552
419040262,44.6359291,48.5173081,4968848.89849666,6161324.68687903
419040263,44.60462,48.51734,4965363.58542746,6161330.03207279
419040264,44.6422044,48.517119,4969547.46169724,6161293.00117614
419040266,44.586682,48.5172242,4963366.73640162,6161310.62853292
